timestamp,true,persistence_pred,rf_pred
2020-07-30 04:40:00,884.27,896.57,884.681678362283
2020-07-30 04:45:00,919.27,884.27,919.8247258512356
2020-07-30 04:50:00,885.48,919.27,886.4495475890894
2020-07-30 04:55:00,910.43,885.48,909.2661529059224
2020-07-30 05:00:00,904.75,910.43,904.6787443599762
2020-07-30 05:05:00,884.72,904.75,892.0615546328196
2020-07-30 05:10:00,924.14,884.72,924.3292633272406
2020-07-30 05:15:00,900.55,924.14,894.5078460900354
2020-07-30 05:20:00,881.06,900.55,881.8310176056351
2020-07-30 05:25:00,908.24,881.06,910.9507810707264
2020-07-30 05:30:00,892.42,908.24,896.2972660715511
2020-07-30 05:35:00,877.15,892.42,880.7771424918548
2020-07-30 05:40:00,891.38,877.15,893.7310602439486
2020-07-30 05:45:00,895.08,891.38,894.4695337258431
2020-07-30 05:50:00,880.67,895.08,884.3771403004192
2020-07-30 05:55:00,899.17,880.67,899.2532165120767
2020-07-30 06:00:00,879.79,899.17,884.809027753982
2020-07-30 06:05:00,878.39,879.79,878.6137490052819
2020-07-30 06:10:00,885.77,878.39,886.9027171184878
2020-07-30 06:15:00,886.78,885.77,886.4181541660028
2020-07-30 06:20:00,897.82,886.78,894.51688297741
2020-07-30 06:25:00,887.56,897.82,884.7613293850076
2020-07-30 06:30:00,877.17,887.56,875.0290334484636
2020-07-30 06:35:00,884.28,877.17,886.6647546616697
2020-07-30 06:40:00,887.96,884.28,891.8706073307787
2020-07-30 06:45:00,888.93,887.96,886.7601330307093
2020-07-30 06:50:00,896.41,888.93,896.3125468766807
2020-07-30 06:55:00,878.46,896.41,884.6158940969773
2020-07-30 07:00:00,889.23,878.46,888.4666743654416
2020-07-30 07:05:00,887.83,889.23,888.3907699182126
2020-07-30 07:10:00,875.19,887.83,874.983725799221
2020-07-30 07:15:00,881.7,875.19,880.0913770278808
2020-07-30 07:20:00,885.06,881.7,881.6873101054083
2020-07-30 07:25:00,876.9,885.06,870.8531272896573
2020-07-30 07:30:00,873.32,876.9,877.4895045455488
2020-07-30 07:35:00,887.62,873.32,887.7396578311523
2020-07-30 07:40:00,890.73,887.62,888.7615615148134
2020-07-30 07:45:00,879.53,890.73,871.3634983724254
2020-07-30 07:50:00,880.25,879.53,880.155148081215
2020-07-30 07:55:00,889.8,880.25,888.4670537891636
2020-07-30 08:00:00,888.8,889.8,888.4429837562149
2020-07-30 08:05:00,887.74,888.8,887.8355763160652
2020-07-30 08:10:00,900.69,887.74,900.1244839752695
2020-07-30 08:15:00,879.27,900.69,884.809027753982
2020-07-30 08:20:00,883.25,879.27,883.3862362171014
2020-07-30 08:25:00,886.59,883.25,888.5204183251095
2020-07-30 08:30:00,883.11,886.59,886.1933141909705
2020-07-30 08:35:00,887.11,883.11,886.4088365744894
2020-07-30 08:40:00,890.75,887.11,892.3648078313071
2020-07-30 08:45:00,884.6,890.75,878.3932324447964
2020-07-30 08:50:00,884.65,884.6,886.3972300358614
2020-07-30 08:55:00,890.76,884.65,894.2558797619853
2020-07-30 09:00:00,894.23,890.76,893.8799797660947
2020-07-30 09:05:00,878.08,894.23,883.9522852820363
2020-07-30 09:10:00,886.62,878.08,887.6776637854069
2020-07-30 09:15:00,895.36,886.62,894.2954723426391
2020-07-30 09:20:00,880.74,895.36,884.3771403004192
2020-07-30 09:25:00,897.31,880.74,896.2601416790982
2020-07-30 09:30:00,883.43,897.31,884.7074762521278
2020-07-30 09:35:00,890.19,883.43,892.8894227387603
2020-07-30 09:40:00,897.68,890.19,896.4563306941146
2020-07-30 09:45:00,878.39,897.68,884.7224397096445
2020-07-30 09:50:00,906.31,878.39,907.5956161791156
2020-07-30 09:55:00,892.91,906.31,885.0818233981481
2020-07-30 10:00:00,882.04,892.91,881.3314705839108
2020-07-30 10:05:00,901.26,882.04,899.7495273182154
2020-07-30 10:10:00,878.58,901.26,884.809027753982
2020-07-30 10:15:00,890.97,878.58,889.3147815059343
2020-07-30 10:20:00,891.6,890.97,888.597859467768
2020-07-30 10:25:00,881.25,891.6,877.9836767079935
2020-07-30 10:30:00,892.95,881.25,888.9270284166466
2020-07-30 10:35:00,898.17,892.95,896.4870430426699
2020-07-30 10:40:00,884.35,898.17,884.7613293850076
2020-07-30 10:45:00,899.22,884.35,898.0110203004461
2020-07-30 10:50:00,891.0,899.22,884.9634714215696
2020-07-30 10:55:00,880.56,891.0,876.7280554967361
2020-07-30 11:00:00,895.76,880.56,895.1965980728688
2020-07-30 11:05:00,897.2,895.76,897.4489461396595
2020-07-30 11:10:00,884.69,897.2,884.6547837723404
2020-07-30 11:15:00,901.08,884.69,898.3823837993914
2020-07-30 11:20:00,892.34,901.08,885.4260533623114
2020-07-30 11:25:00,893.92,892.34,888.6713247299174
2020-07-30 11:30:00,908.45,893.92,903.6819919327961
2020-07-30 11:35:00,885.85,908.45,889.1295941241532
2020-07-30 11:40:00,908.32,885.85,908.9283711747761
2020-07-30 11:45:00,884.87,908.32,888.0029357564237
2020-07-30 11:50:00,888.41,884.87,885.2026911997253
2020-07-30 11:55:00,901.13,888.41,900.6553291553901
2020-07-30 12:00:00,889.58,901.13,885.5726891156908
2020-07-30 12:05:00,885.54,889.58,886.620514911187
2020-07-30 12:10:00,902.77,885.54,902.9639044304963
2020-07-30 12:15:00,893.25,902.77,890.4233456786328
2020-07-30 12:20:00,888.61,893.25,886.8969063175053
2020-07-30 12:25:00,897.78,888.61,896.2890520900462
2020-07-30 12:30:00,902.42,897.78,904.5613487007721
2020-07-30 12:35:00,885.33,902.42,884.9680882119769
2020-07-30 12:40:00,895.0,885.33,894.4512890401608
2020-07-30 12:45:00,904.22,895.0,905.6380067249252
2020-07-30 12:50:00,885.81,904.22,890.1792027300584
2020-07-30 12:55:00,890.11,885.81,893.8238679131006
2020-07-30 13:00:00,901.56,890.11,902.8908149092415
2020-07-30 13:05:00,896.98,901.56,897.6380847080478
2020-07-30 13:10:00,883.11,896.98,884.6547837723404
2020-07-30 13:15:00,902.15,883.11,900.100478089107
2020-07-30 13:20:00,903.04,902.15,898.3556892369107
2020-07-30 13:25:00,886.45,903.04,887.2488063191256
2020-07-30 13:30:00,901.04,886.45,899.5247672239623
2020-07-30 13:35:00,898.71,901.04,897.8399743253427
2020-07-30 13:40:00,886.93,898.71,886.3855152454639
2020-07-30 13:45:00,905.26,886.93,903.8174247587198
2020-07-30 13:50:00,888.75,905.26,895.3141033651564
2020-07-30 13:55:00,893.97,888.75,897.9971057173858
2020-07-30 14:00:00,903.71,893.97,903.2858836572251
2020-07-30 14:05:00,884.09,903.71,891.17545252061
2020-07-30 14:10:00,897.81,884.09,896.3476201344337
2020-07-30 14:15:00,893.64,897.81,896.6441596113567
2020-07-30 14:20:00,893.97,893.64,890.9497946538561
2020-07-30 14:25:00,906.39,893.97,903.3818368189515
2020-07-30 14:30:00,884.97,906.39,890.8671222937538
2020-07-30 14:35:00,899.21,884.97,896.3582341508943
2020-07-30 14:40:00,897.73,899.21,897.7012717665242
2020-07-30 14:45:00,888.74,897.73,894.0720375301149
2020-07-30 14:50:00,912.53,888.74,909.3893407203548
2020-07-30 14:55:00,890.06,912.53,889.9045958148687
2020-07-30 15:00:00,896.83,890.06,901.4243055596442
2020-07-30 15:05:00,894.06,896.83,895.9234232619461
2020-07-30 15:10:00,887.33,894.06,890.8660104245771
2020-07-30 15:15:00,907.8,887.33,908.1692318424736
2020-07-30 15:20:00,884.41,907.8,885.306545267054
2020-07-30 15:25:00,896.74,884.41,894.7622007912734
2020-07-30 15:30:00,898.1,896.74,896.9708110963559
2020-07-30 15:35:00,879.85,898.1,884.7656204154164
2020-07-30 15:40:00,896.26,879.85,895.4214812297795
2020-07-30 15:45:00,894.15,896.26,897.6505309204223
2020-07-30 15:50:00,877.54,894.15,883.9133956066731
2020-07-30 15:55:00,895.06,877.54,898.3219300979226
2020-07-30 16:00:00,891.74,895.06,896.8679091396193
2020-07-30 16:05:00,878.98,891.74,879.4695543819097
2020-07-30 16:10:00,897.65,878.98,899.434169205327
2020-07-30 16:15:00,895.12,897.65,898.3596085985754
2020-07-30 16:20:00,892.26,895.12,896.8679091396193
2020-07-30 16:25:00,897.64,892.26,896.4870430426699
2020-07-30 16:30:00,887.54,897.64,884.9174033650727
2020-07-30 16:35:00,880.97,887.54,875.2375681895219
2020-07-30 16:40:00,874.36,880.97,873.2111541547686
2020-07-30 16:45:00,869.92,874.36,870.2721381725992
2020-07-30 16:50:00,866.02,869.92,870.727318193743
2020-07-30 16:55:00,910.91,866.02,908.8088579561258
2020-07-30 17:00:00,901.17,910.91,887.5205970308209
2020-07-30 17:05:00,917.32,901.17,919.6515894546751
2020-07-30 17:10:00,930.53,917.32,924.3046726659243
2020-07-30 17:15:00,905.2,930.53,905.948370336863
2020-07-30 17:20:00,896.45,905.2,902.0949435880236
2020-07-30 17:25:00,917.82,896.45,918.0371408722124
2020-07-30 17:30:00,902.29,917.82,897.9605392212435
2020-07-30 17:35:00,947.57,902.29,947.8297060175294
2020-07-30 17:40:00,951.71,947.57,950.1461198495055
2020-07-30 17:45:00,956.86,951.71,955.4457508069935
2020-07-30 17:50:00,895.71,956.86,897.3692950287731
2020-07-30 17:55:00,929.65,895.71,929.2289660604597
2020-07-30 18:00:00,984.83,929.65,982.0689534189479
2020-07-30 18:05:00,944.2,984.83,936.7626461099873
2020-07-30 18:10:00,913.84,944.2,909.051547152088
2020-07-30 18:15:00,922.68,913.84,925.2054365252515
2020-07-30 18:20:00,966.87,922.68,966.3000075597682
2020-07-30 18:25:00,913.01,966.87,916.2873335860922
2020-07-30 18:30:00,891.68,913.01,908.0102799994359
2020-07-30 18:35:00,915.95,891.68,916.0120704881207
2020-07-30 18:40:00,935.94,915.95,938.2345874625842
2020-07-30 18:45:00,914.65,935.94,906.8760480086431
2020-07-30 18:50:00,908.25,914.65,910.0061417722593
2020-07-30 18:55:00,942.36,908.25,939.590065783525
2020-07-30 19:00:00,902.72,942.36,900.2033874843437
2020-07-30 19:05:00,900.55,902.72,898.3084083139601
2020-07-30 19:10:00,927.42,900.55,924.3854195639062
2020-07-30 19:15:00,889.4,927.42,883.2349262061651
2020-07-30 19:20:00,935.24,889.4,931.4273145590066
2020-07-30 19:25:00,888.83,935.24,882.9686324972575
2020-07-30 19:30:00,929.88,888.83,925.953010169456
2020-07-30 19:35:00,883.43,929.88,882.6513453276339
2020-07-30 19:40:00,941.03,883.43,939.0695238642488
2020-07-30 19:45:00,888.18,941.03,882.7418721472759
2020-07-30 19:50:00,921.67,888.18,917.5570091304522
2020-07-30 19:55:00,887.41,921.67,886.0963683489391
2020-07-30 20:00:00,946.75,887.41,945.6097773298835
2020-07-30 20:05:00,893.83,946.75,883.0873028790511
2020-07-30 20:10:00,932.54,893.83,933.9787560235138
2020-07-30 20:15:00,902.22,932.54,906.3007329328392
2020-07-30 20:20:00,927.11,902.22,928.9835563485609
2020-07-30 20:25:00,910.71,927.11,905.1327349226551
2020-07-30 20:30:00,895.87,910.71,897.279784678964
2020-07-30 20:35:00,932.8,895.87,933.3017759934476
2020-07-30 20:40:00,891.33,932.8,883.1216870522247
2020-07-30 20:45:00,941.29,891.33,937.8508129804906
2020-07-30 20:50:00,893.5,941.29,883.4920050744337
2020-07-30 20:55:00,950.23,893.5,949.3193812713419
2020-07-30 21:00:00,890.61,950.23,878.4113443331721
2020-07-30 21:05:00,931.54,890.61,928.4011852558231
2020-07-30 21:10:00,890.9,931.54,883.1323970126091
2020-07-30 21:15:00,930.63,890.9,927.8112405739089
2020-07-30 21:20:00,899.83,930.63,905.1606159164087
2020-07-30 21:25:00,937.1,899.83,935.3190343380406
2020-07-30 21:30:00,889.44,937.1,882.9686324972575
2020-07-30 21:35:00,938.27,889.44,934.8588046414886
2020-07-30 21:40:00,906.76,938.27,904.9365762095506
2020-07-30 21:45:00,910.22,906.76,913.2510229062988
2020-07-30 21:50:00,911.18,910.22,905.7849584977457
2020-07-30 21:55:00,910.54,911.18,907.8236146616437
2020-07-30 22:00:00,914.38,910.54,914.7101686696578
2020-07-30 22:05:00,889.69,914.38,889.0983445178607
2020-07-30 22:10:00,907.09,889.69,903.767008413408
2020-07-30 22:15:00,911.97,907.09,915.6773289749322
2020-07-30 22:20:00,876.87,911.97,883.6738478010811
2020-07-30 22:25:00,878.5,876.87,879.6317255083612
2020-07-30 22:30:00,883.59,878.5,886.6223415896155
2020-07-30 22:35:00,880.69,883.59,885.3276975850905
2020-07-30 22:40:00,879.89,880.69,878.9100205209746
2020-07-30 22:45:00,891.51,879.89,888.9270284166466
2020-07-30 22:50:00,874.43,891.51,872.7955478315884
2020-07-30 22:55:00,893.2,874.43,892.3540176950202
2020-07-30 23:00:00,876.34,893.2,876.6496087099963
2020-07-30 23:05:00,884.04,876.34,886.2702194379962
2020-07-30 23:10:00,893.95,884.04,894.0568367904056
2020-07-30 23:15:00,871.01,893.95,883.2475145417812
2020-07-30 23:20:00,890.36,871.01,892.3980492656258
2020-07-30 23:25:00,881.16,890.36,876.0354041767714
2020-07-30 23:30:00,885.27,881.16,884.4461248449962
2020-07-30 23:35:00,892.12,885.27,894.2954723426391
2020-07-30 23:40:00,872.19,892.12,880.7382528164917
2020-07-30 23:45:00,887.33,872.19,887.8335138165038
2020-07-30 23:50:00,887.07,887.33,886.4589516614294
2020-07-30 23:55:00,880.41,887.07,875.1350574827213
2020-07-31 00:00:00,888.08,880.41,886.9228253961938
2020-07-31 00:05:00,876.76,888.08,875.0953028140776
2020-07-31 00:10:00,894.12,876.76,896.4976473767787
2020-07-31 00:15:00,881.94,894.12,883.9522852820363
2020-07-31 00:20:00,895.54,881.94,894.6314496988989
2020-07-31 00:25:00,882.72,895.54,884.3771403004192
2020-07-31 00:30:00,880.98,882.72,879.0151955853365
2020-07-31 00:35:00,894.35,880.98,894.218597046734
2020-07-31 00:40:00,883.34,894.35,883.9522852820363
2020-07-31 00:45:00,886.47,883.34,887.368208948985
2020-07-31 00:50:00,881.97,886.47,882.6658271593045
2020-07-31 00:55:00,891.37,881.97,888.5718889789366
2020-07-31 01:00:00,884.45,891.37,876.9510855162442
2020-07-31 01:05:00,882.12,884.45,886.3382245208237
2020-07-31 01:10:00,876.46,882.12,874.4130045216111
2020-07-31 01:15:00,893.51,876.46,891.7103665633502
2020-07-31 01:20:00,875.78,893.51,875.227062580972
2020-07-31 01:25:00,906.19,875.78,904.9958551059885
2020-07-31 01:30:00,886.04,906.19,884.9177872072369
2020-07-31 01:35:00,880.29,886.04,878.2565019978507
2020-07-31 01:40:00,891.36,880.29,888.5992759949613
2020-07-31 01:45:00,875.58,891.36,876.8442876551172
2020-07-31 01:50:00,895.88,875.58,893.1838434232149
2020-07-31 01:55:00,874.93,895.88,883.907080110404
2020-07-31 02:00:00,897.06,874.93,895.0700159785872
2020-07-31 02:05:00,881.39,897.06,884.6547837723404
2020-07-31 02:10:00,888.8,881.39,886.9228253961938
2020-07-31 02:15:00,889.57,888.8,887.8735102705039
2020-07-31 02:20:00,881.06,889.57,875.6416425905086
2020-07-31 02:25:00,896.61,881.06,895.2392331177632
2020-07-31 02:30:00,879.21,896.61,884.6158940969773
2020-07-31 02:35:00,892.56,879.21,894.1987449121218
2020-07-31 02:40:00,893.7,892.56,888.597859467768
2020-07-31 02:45:00,876.35,893.7,883.58256070581
2020-07-31 02:50:00,895.44,876.35,894.2300095820075
2020-07-31 02:55:00,872.96,895.44,884.3382506250563
2020-07-31 03:00:00,893.04,872.96,892.4547262435652
2020-07-31 03:05:00,884.0,893.04,881.3314705839108
2020-07-31 03:10:00,878.24,884.0,878.1195783430211
2020-07-31 03:15:00,889.97,878.24,888.9069201389407
2020-07-31 03:20:00,873.88,889.97,875.7569041280819
2020-07-31 03:25:00,882.68,873.88,880.9710758135168
2020-07-31 03:30:00,889.84,882.68,887.1406714375956
2020-07-31 03:35:00,876.48,889.84,872.6070686209902
2020-07-31 03:40:00,891.43,876.48,890.4480523745683
2020-07-31 03:45:00,875.05,891.43,874.1109602191364
2020-07-31 03:50:00,884.98,875.05,881.7099686543979
2020-07-31 03:55:00,887.66,884.98,888.3193304908178
2020-07-31 04:00:00,879.29,887.66,874.9186048744953
2020-07-31 04:05:00,883.85,879.29,884.751800397991
2020-07-31 04:10:00,882.29,883.85,885.9896579190925
2020-07-31 04:15:00,880.8,882.29,878.7839313081272
2020-07-31 04:20:00,875.34,880.8,871.029289790806
2020-07-31 04:25:00,870.91,875.34,869.7658212549345
2020-07-31 04:30:00,879.6,870.91,880.9292217510332
2020-07-31 04:35:00,881.48,879.6,880.1942474489082
2020-07-31 04:40:00,871.3,881.48,869.3009826233605
2020-07-31 04:45:00,870.06,871.3,871.4569735598703
2020-07-31 04:50:00,866.19,870.06,870.8534441626231
2020-07-31 04:55:00,869.58,866.19,868.2811791694668
2020-07-31 05:00:00,870.41,869.58,872.7011893718196
2020-07-31 05:05:00,871.85,870.41,873.0769024258024
2020-07-31 05:10:00,869.3,871.85,871.2879901732105
2020-07-31 05:15:00,866.31,869.3,870.7659593511446
2020-07-31 05:20:00,862.46,866.31,860.5113111532871
2020-07-31 05:25:00,860.08,862.46,859.322547399997
2020-07-31 05:30:00,858.63,860.08,859.2221268485224
2020-07-31 05:35:00,858.44,858.63,860.1670083987987
2020-07-31 05:40:00,859.69,858.44,861.7944354813073
2020-07-31 05:45:00,861.04,859.69,863.3183421105936
2020-07-31 05:50:00,862.54,861.04,864.039873749552
2020-07-31 05:55:00,861.64,862.54,859.7982627485044
2020-07-31 06:00:00,862.69,861.64,862.4050633120476
2020-07-31 06:05:00,863.24,862.69,863.3894044790267
2020-07-31 06:10:00,868.1,863.24,866.7248915069176
2020-07-31 06:15:00,866.65,868.1,861.626519749688
2020-07-31 06:20:00,864.8,866.65,860.5896444157516
2020-07-31 06:25:00,865.21,864.8,864.5130813121672
2020-07-31 06:30:00,872.17,865.21,873.6874409037229
2020-07-31 06:35:00,877.1,872.17,879.572051072484
2020-07-31 06:40:00,874.37,877.1,877.9849547535737
2020-07-31 06:45:00,877.06,874.37,873.175314458396
2020-07-31 06:50:00,884.79,877.06,886.8228720030835
2020-07-31 06:55:00,869.64,884.79,870.4703811330593
2020-07-31 07:00:00,878.6,869.64,880.8201669090013
2020-07-31 07:05:00,882.94,878.6,884.5894713911226
2020-07-31 07:10:00,874.13,882.94,870.3508424627973
2020-07-31 07:15:00,879.69,874.13,879.6318388292635
2020-07-31 07:20:00,885.31,879.69,886.6815623048692
2020-07-31 07:25:00,871.84,885.31,870.4703811330593
2020-07-31 07:30:00,874.53,871.84,873.156774831279
2020-07-31 07:35:00,890.18,874.53,888.0709058454272
2020-07-31 07:40:00,870.19,890.18,868.1760802208591
2020-07-31 07:45:00,877.51,870.19,879.69736391529
2020-07-31 07:50:00,885.77,877.51,887.3708812745815
2020-07-31 07:55:00,870.23,885.77,870.4375618490593
2020-07-31 08:00:00,897.86,870.23,899.0571815382422
2020-07-31 08:05:00,872.13,897.86,865.5031907304187
2020-07-31 08:10:00,886.08,872.13,886.9970790912089
2020-07-31 08:15:00,887.54,886.08,886.4569508478764
2020-07-31 08:20:00,872.52,887.54,873.8189053204411
2020-07-31 08:25:00,895.33,872.52,896.3869413700029
2020-07-31 08:30:00,887.11,895.33,884.4818548580007
2020-07-31 08:35:00,872.35,887.11,872.9062081097378
2020-07-31 08:40:00,900.87,872.35,901.2052014282609
2020-07-31 08:45:00,879.42,900.87,884.809027753982
2020-07-31 08:50:00,881.47,879.42,880.2334665173241
2020-07-31 08:55:00,901.32,881.47,899.6834356084395
2020-07-31 09:00:00,878.57,901.32,884.809027753982
2020-07-31 09:05:00,899.68,878.57,899.9687706527188
2020-07-31 09:10:00,900.07,899.68,898.9699171244139
2020-07-31 09:15:00,876.35,900.07,884.7436569194936
2020-07-31 09:20:00,883.59,876.35,886.2162107667272
2020-07-31 09:25:00,893.94,883.59,893.5500411346718
2020-07-31 09:30:00,873.62,893.94,883.8790332563093
2020-07-31 09:35:00,886.74,873.62,886.2692044671062
2020-07-31 09:40:00,888.83,886.74,886.5944738856056
2020-07-31 09:45:00,872.72,888.83,874.0550976074819
2020-07-31 09:50:00,890.35,872.72,891.5475338719708
2020-07-31 09:55:00,877.1,890.35,873.9457645736757
2020-07-31 10:00:00,877.45,877.1,879.6044310756756
2020-07-31 10:05:00,884.96,877.45,886.8892604232755
2020-07-31 10:10:00,870.7,884.96,870.4703811330593
2020-07-31 10:15:00,886.92,870.7,887.8580601166012
2020-07-31 10:20:00,878.68,886.92,870.548681470497
2020-07-31 10:25:00,876.4,878.68,878.4157770919334
2020-07-31 10:30:00,888.82,876.4,888.0834551713483
2020-07-31 10:35:00,871.72,888.82,869.9798437424807
2020-07-31 10:40:00,903.57,871.72,903.8174149100282
2020-07-31 10:45:00,889.18,903.57,884.8479174293452
2020-07-31 10:50:00,878.56,889.18,875.5420728708942
2020-07-31 10:55:00,879.61,878.56,880.1942474489082
2020-07-31 11:00:00,887.31,879.61,886.9228253961938
2020-07-31 11:05:00,886.89,887.31,886.4589516614294
2020-07-31 11:10:00,883.33,886.89,886.0903234847104
2020-07-31 11:15:00,875.02,883.33,872.2208131209717
2020-07-31 11:20:00,894.52,875.02,892.7150595597024
2020-07-31 11:25:00,877.98,894.52,883.441139061005
2020-07-31 11:30:00,891.89,877.98,894.2143441409121
2020-07-31 11:35:00,890.77,891.89,888.5599255133292
2020-07-31 11:40:00,871.8,890.77,876.6948289979892
2020-07-31 11:45:00,897.42,871.8,897.8044776307787
2020-07-31 11:50:00,899.47,897.42,898.8977623775033
2020-07-31 11:55:00,878.52,899.47,884.809027753982
2020-07-31 12:00:00,901.9,878.52,904.164614496575
2020-07-31 12:05:00,880.28,901.9,884.809027753982
2020-07-31 12:10:00,889.74,880.28,888.4670537891636
2020-07-31 12:15:00,897.82,889.74,896.3676042585811
2020-07-31 12:20:00,880.18,897.82,884.7224397096445
2020-07-31 12:25:00,895.45,880.18,895.1965980728688
2020-07-31 12:30:00,884.14,895.45,884.3771403004192
2020-07-31 12:35:00,881.7,884.14,886.0319448406153
2020-07-31 12:40:00,895.96,881.7,895.4371885855237
2020-07-31 12:45:00,880.12,895.96,884.4290368407254
2020-07-31 12:50:00,886.38,880.12,886.6815623048692
2020-07-31 12:55:00,897.47,886.38,894.4909628999646
2020-07-31 13:00:00,877.27,897.47,884.6685865767646
2020-07-31 13:05:00,891.06,877.27,893.1067474945944
2020-07-31 13:10:00,892.41,891.06,888.597859467768
2020-07-31 13:15:00,881.36,892.41,880.7771424918548
2020-07-31 13:20:00,890.84,881.36,888.4670537891636
2020-07-31 13:25:00,895.57,890.84,896.4563306941146
2020-07-31 13:30:00,879.85,895.57,884.3771403004192
2020-07-31 13:35:00,905.78,879.85,904.7373453508417
2020-07-31 13:40:00,878.5,905.78,875.5717075909654
2020-07-31 13:45:00,890.46,878.5,888.9592913943177
2020-07-31 13:50:00,889.16,890.46,888.5008824985308
2020-07-31 13:55:00,883.0,889.16,877.2169750468415
2020-07-31 14:00:00,895.32,883.0,890.9640253077667
2020-07-31 14:05:00,875.22,895.32,884.3382506250563
2020-07-31 14:10:00,902.85,875.22,900.1994218888096
2020-07-31 14:15:00,877.44,902.85,882.2787105911729
2020-07-31 14:20:00,897.67,877.44,899.0377034642614
2020-07-31 14:25:00,890.19,897.67,884.866043942589
2020-07-31 14:30:00,880.09,890.19,875.8017243511683
2020-07-31 14:35:00,895.8,880.09,895.2419181246374
2020-07-31 14:40:00,884.88,895.8,884.4290368407254
2020-07-31 14:45:00,884.84,884.88,886.4181541660028
2020-07-31 14:50:00,892.89,884.84,894.2954723426391
2020-07-31 14:55:00,894.09,892.89,888.597859467768
2020-07-31 15:00:00,874.26,894.09,883.9133956066731
2020-07-31 15:05:00,884.93,874.26,881.4800360738639
2020-07-31 15:10:00,889.35,884.93,894.2547156584521
2020-07-31 15:15:00,881.5,889.35,875.586718675181
2020-07-31 15:20:00,879.46,881.5,878.538856020338
2020-07-31 15:25:00,883.52,879.46,883.8596795801327
2020-07-31 15:30:00,884.33,883.52,885.5506710952743
2020-07-31 15:35:00,886.9,884.33,887.3095139084055
2020-07-31 15:40:00,887.64,886.9,886.4452102344238
2020-07-31 15:45:00,893.74,887.64,894.4276149422919
2020-07-31 15:50:00,896.51,893.74,890.9751471937999
2020-07-31 15:55:00,878.98,896.51,884.6158940969773
2020-07-31 16:00:00,888.22,878.98,888.4469455114576
2020-07-31 16:05:00,896.64,888.22,895.389441988054
2020-07-31 16:10:00,882.08,896.64,884.6547837723404
2020-07-31 16:15:00,882.6,882.08,880.2043359387557
2020-07-31 16:20:00,894.63,882.6,889.2819878717252
2020-07-31 16:25:00,887.16,894.63,884.0569998396178
2020-07-31 16:30:00,886.65,887.16,886.4589516614294
2020-07-31 16:35:00,891.84,886.65,894.2954723426391
2020-07-31 16:40:00,888.57,891.84,888.5409118813659
2020-07-31 16:45:00,893.87,888.57,896.1819018952426
2020-07-31 16:50:00,885.71,893.87,883.9625687359594
2020-07-31 16:55:00,882.49,885.71,886.3097656145354
2020-07-31 17:00:00,891.36,882.49,888.1197435806076
2020-07-31 17:05:00,891.24,891.36,888.597859467768
2020-07-31 17:10:00,883.66,891.24,876.8367626071163
2020-07-31 17:15:00,886.89,883.66,888.1021619023185
2020-07-31 17:20:00,893.16,886.89,894.3213924200844
2020-07-31 17:25:00,890.21,893.16,888.7616365755428
2020-07-31 17:30:00,882.94,890.21,875.8463701554554
2020-07-31 17:35:00,902.62,882.94,900.3712510231283
2020-07-31 17:40:00,888.54,902.62,884.8479174293452
2020-07-31 17:45:00,880.02,888.54,875.2427696970963
2020-07-31 17:50:00,896.48,880.02,895.5546482987534
2020-07-31 17:55:00,885.22,896.48,884.6547837723404
2020-07-31 18:00:00,881.69,885.22,886.1225150034344
2020-07-31 18:05:00,900.38,881.69,899.6048580579362
2020-07-31 18:10:00,885.6,900.38,884.8479174293452
2020-07-31 18:15:00,885.91,885.6,886.4181541660028
2020-07-31 18:20:00,893.2,885.91,894.2954723426391
2020-07-31 18:25:00,884.15,893.2,881.7292396181263
2020-07-31 18:30:00,887.39,884.15,888.5920705117107
2020-07-31 18:35:00,897.98,887.39,894.4584985861947
2020-07-31 18:40:00,881.64,897.98,884.7613293850076
2020-07-31 18:45:00,894.59,881.64,892.5937282296514
2020-07-31 18:50:00,893.66,894.59,894.6137226212196
2020-07-31 18:55:00,878.82,893.66,883.3833487068717
2020-07-31 19:00:00,883.12,878.82,884.5894713911226
2020-07-31 19:05:00,893.15,883.12,890.2372425750203
2020-07-31 19:10:00,894.61,893.15,888.7971909193184
2020-07-31 19:15:00,877.37,894.61,883.9133956066731
2020-07-31 19:20:00,878.29,877.37,880.0674558613105
2020-07-31 19:25:00,886.09,878.29,887.1124962593827
2020-07-31 19:30:00,884.78,886.09,886.380220211564
2020-07-31 19:35:00,886.3,884.78,886.4569508478764
2020-07-31 19:40:00,894.2,886.3,894.2954723426391
2020-07-31 19:45:00,889.78,894.2,887.3096327572401
2020-07-31 19:50:00,877.21,889.78,875.551689136979
2020-07-31 19:55:00,877.64,877.21,879.8416874999239
2020-07-31 20:00:00,880.26,877.64,880.2546846687436
2020-07-31 20:05:00,883.69,880.26,881.6123866258395
2020-07-31 20:10:00,881.43,883.69,885.5148513610227
2020-07-31 20:15:00,880.07,881.43,878.6509757823685
2020-07-31 20:20:00,879.97,880.07,879.6086622508001
2020-07-31 20:25:00,879.24,879.97,879.0389261988068
2020-07-31 20:30:00,876.5,879.24,878.370521385418
2020-07-31 20:35:00,876.37,876.5,877.5164697597049
2020-07-31 20:40:00,875.76,876.37,877.0189374108793
2020-07-31 20:45:00,874.35,875.76,872.100410487391
2020-07-31 20:50:00,875.18,874.35,873.0756007674755
